name,orig_smiles,prot_smiles,mmgbsa_score,mmgbsa_score_sem,mmpbsa_score,mmpbsa_score_sem,vina_score
ZINCrH0000003D1O,Cc1ccccc1OC(=O)[C@@H](Cc1c[nH]c2ccccc12)NC(=O)C(C)C,Cc1ccccc1OC(=O)[C@@H](Cc1c[nH]c2ccccc12)NC(=O)C(C)C,-33.31397402685714,0.31238653147990136,-24.259941428571423,0.27034972062688384,-8.871
ZINCpA00000wLTFC,NCCC1CCN(C(=O)c2[nH]c3c(Br)cccc3c2CCCO)CC1,NCCC1CCN(C(=O)c2[nH]c3c(Br)cccc3c2CCCO)CC1,-33.313955347238064,0.5063608264873773,-25.73829047619045,0.24155514179284399,-7.945
ZINCmN00000cD8HD,Cc1ccccc1OC(=O)CCc1c(C)[nH]c2ccccc12,Cc1ccccc1OC(=O)CCc1c(C)[nH]c2ccccc12,-33.313615066476174,0.47077420143977644,-26.107243809523794,0.33077289852994923,-9.86
ZINCnH00000pXc9V,CC[C@]1(C)C[C@@H]1NC(=O)c1[nH]c2c(Br)cccc2c1CCCO,CC[C@]1(C)C[C@@H]1NC(=O)c1[nH]c2c(Br)cccc2c1CCCO,-33.313391784952415,0.42953503711322394,-25.13773142857145,0.25498503913446935,-7.324
ZINClA000005s5I5,Cc1[nH]c2ccccc2c1CCC(=O)OCc1csnn1,Cc1[nH]c2ccccc2c1CCC(=O)OCc1csnn1,-33.313100517714254,0.37134906565936204,-26.582489285714253,0.26969477225735655,-8.614
ZINCmO00000FDxDo,Cc1c(C(=O)O[C@H](C)c2ccccn2)[nH]c2cc(Cl)ccc12,Cc1c(C(=O)O[C@H](C)c2ccccn2)[nH]c2cc(Cl)ccc12,-33.312765829904784,0.6987861693887185,-26.09421761904764,0.6255297975352551,-8.894
ZINCtU000000YUih,C#C[C@H]1CCCC[C@@H]1OC(=O)CCc1c(-c2ccccc2)[nH]c2ccc(F)cc12,C#C[C@H]1CCCC[C@@H]1OC(=O)CCc1c(-c2ccccc2)[nH]c2ccc(F)cc12,-33.31274711980946,0.8034828910808745,-27.950571666666598,0.5902693598418498,-9.141
ZINCmD000001F1Jk,COCC1CC(OC(=O)CCc2c[nH]c3cc(C)ccc23)C1,COCC1CC(OC(=O)CCc2c[nH]c3cc(C)ccc23)C1,-33.312314651238154,0.3715927341323121,-26.592130952381,0.26262488208332063,-8.155
ZINCqU000002MUcW,Cc1ccc2[nH]cc(CCC(=O)Oc3ccc(F)c(C(F)(F)F)c3)c2c1,Cc1ccc2[nH]cc(CCC(=O)Oc3ccc(F)c(C(F)(F)F)c3)c2c1,-33.31210615542863,0.4083560669291063,-27.674365476190538,0.3033704627291663,-9.786
ZINCpU00000ad1W5,Cc1cccc2c(CCC(=O)O[C@@H]3C[C@@H](C(C)C)CC[C@H]3C)c[nH]c12,Cc1cccc2c(CCC(=O)O[C@@H]3C[C@@H](C(C)C)CC[C@H]3C)c[nH]c12,-33.31171516304757,0.6652864337986131,-28.702776428571383,0.5922795066513943,-9.28
ZINCpr00000oiDUS,O=C(NCC[C@]1(O)CCOC1)c1[nH]c2c(Br)cccc2c1CCCO,O=C(NCC[C@]1(O)CCOC1)c1[nH]c2c(Br)cccc2c1CCCO,-33.311419413142886,0.99691697704193,-27.01787023809527,0.8062994292790149,-7.516
ZINCoN000005d3Hb,CCO[C@H]1CCCC[C@H]1OC(=O)CCc1c[nH]c2ccc(C)cc12,CCO[C@H]1CCCC[C@H]1OC(=O)CCc1c[nH]c2ccc(C)cc12,-33.31119949485713,0.41713105210258544,-27.84823595238094,0.4422910472410303,-8.268
ZINCnD00000oHCBN,C[C@@H]1CSC[C@@H]1NC(=O)c1[nH]c2c(Br)cccc2c1CCCO,C[C@@H]1CSC[C@@H]1NC(=O)c1[nH]c2c(Br)cccc2c1CCCO,-33.3111799093333,0.314215015671857,-26.78708095238091,0.336403410768714,-7.397
ZINCpP00000FPWny,Cc1cccc(NC(=O)c2[nH]c3c(Br)cccc3c2CCCO)c1F,Cc1cccc(NC(=O)c2[nH]c3c(Br)cccc3c2CCCO)c1F,-33.31100010361901,0.4162923440467611,-26.844286428571387,0.5878021161944004,-8.108
ZINCrU00000jHve8,Cc1ccc2[nH]cc(CCC(=O)Oc3ccc4c(c3)CCC(C)(C)O4)c2c1,Cc1ccc2[nH]cc(CCC(=O)Oc3ccc4c(c3)CCC(C)(C)O4)c2c1,-33.31066279961913,0.2773250322942106,-27.18604500000008,0.1810556028440416,-9.866
ZINCsT000002w33x,Cc1cccc2[nH]cc(CCC(=O)Oc3cccc(N=S4(=O)CCCC4)c3)c12,Cc1cccc2[nH]cc(CCC(=O)Oc3cccc(N=S4(=O)CCCC4)c3)c12,-33.310495390666645,0.39557117141632175,-29.17516499999997,0.36799266181013196,-9.864
ZINCmM00000cB4TC,C[C@@H]1CCC[C@]1(C)OC(=O)CCc1cn(C)c2ccccc12,C[C@@H]1CCC[C@]1(C)OC(=O)CCc1cn(C)c2ccccc12,-33.31017014742862,0.3848607198594974,-27.755248809523852,0.27584727424634836,-9.068
ZINCpy00000xmiEq,Cc1[nH]cc(CCC(=O)Oc2ccccc2OC(F)F)c1S(C)(=O)=O,Cc1[nH]cc(CCC(=O)Oc2ccccc2OC(F)F)c1S(C)(=O)=O,-33.310097631428526,0.51754957653682,-26.68387999999996,0.35931238834277274,-8.931
ZINCjL00000dfSyb,CCC[C@H](C)NCCCc1c(C)[nH]c2ccccc12,CCC[C@H](C)NCCCc1c(C)[nH]c2ccccc12,-33.30995195485711,0.5034567954305258,-27.465166904761873,0.42882151937571256,-8.232
ZINCqU000002MUcA,Cc1ccc2[nH]cc(CCC(=O)O[C@H]3c4ccccc4C4CC3C4)c2c1,Cc1ccc2[nH]cc(CCC(=O)O[C@H]3c4ccccc4C4CC3C4)c2c1,-33.309524097142884,0.502191105683632,-28.077735476190504,0.42607768711274263,-10.055
ZINClF000003jM2g,Cn1cc(CCC(=O)O[C@H]2CCCSC2)c2ccccc21,Cn1cc(CCC(=O)O[C@H]2CCCSC2)c2ccccc21,-33.309372405142916,0.43430414481739943,-27.839841428571486,0.34139396947162787,-8.86
ZINCtC0000078LL9,CCOC(=O)CCc1c(C(=O)OCC)[nH]c2c(N[C@H](C)CC(=O)OC)cccc12,CCOC(=O)CCc1c(C(=O)OCC)[nH]c2c(N[C@H](C)CC(=O)OC)cccc12,-33.30892028533332,0.5217246993135968,-27.187617619047614,0.5194999756115011,-7.147
ZINCrP00000FuMyL,CC(=O)c1ccc(OC(F)F)c(OC(=O)CCc2c[nH]c3ccccc23)c1,CC(=O)c1ccc(OC(F)F)c(OC(=O)CCc2c[nH]c3ccccc23)c1,-33.30824722952381,0.5417149775218951,-26.83687642857141,0.5361254875909385,-9.345
ZINCmv00000fvAQo,CCc1c(C(=O)O[C@@H]2CCCN(C)C2=O)[nH]c2ccccc12,CCc1c(C(=O)O[C@@H]2CCCN(C)C2=O)[nH]c2ccccc12,-33.3079263893333,0.4671920368063725,-28.227626428571387,0.5306819488354864,-9.159
ZINCoK00000i3AZE,C[C@H]1CC[C@H]1CCNC(=O)c1[nH]c2c(Br)cccc2c1CCCO,C[C@H]1CC[C@H]1CCNC(=O)c1[nH]c2c(Br)cccc2c1CCCO,-33.30772960057145,0.7896037225520061,-26.701331428571457,0.8356003590387698,-8.075
ZINCrV0000044kM7,O=C(CCc1c(-c2ccccc2)[nH]c2ccccc12)Oc1ccc(Br)cc1,O=C(CCc1c(-c2ccccc2)[nH]c2ccccc12)Oc1ccc(Br)cc1,-33.30755095485715,0.8252287670712772,-24.353429523809524,0.6021819524829015,-8.716
ZINCmL00000E4FLu,CCc1c(C(=O)OCCc2ccccc2)[nH]c2ccccc12,CCc1c(C(=O)OCCc2ccccc2)[nH]c2ccccc12,-33.30739307257146,0.4950310710722433,-26.722712857142888,0.35636665235386916,-9.351
ZINCjM00000Kv7vB,CCc1c(C(=O)OC/C(Cl)=C\Cl)[nH]c2ccccc12,CCc1c(C(=O)OC/C(Cl)=C\Cl)[nH]c2ccccc12,-33.307336954666695,0.29859772501365384,-26.18326952380956,0.28950445384704526,-8.153
ZINCrF00000BR1XX,CC(C)O[C@]1(COC(=O)c2[nH]c3c(Br)cccc3c2CCCO)CCOC1,CC(C)O[C@]1(COC(=O)c2[nH]c3c(Br)cccc3c2CCCO)CCOC1,-33.3071515068571,0.7507562201799991,-25.960345476190433,0.42098420402506226,-7.003
ZINCoV000007nKka,Cc1cccc2[nH]cc(CCC(=O)Oc3cc(Cl)c(Br)cc3Br)c12,Cc1cccc2[nH]cc(CCC(=O)Oc3cc(Cl)c(Br)cc3Br)c12,-33.30661433733339,0.26212144959684874,-23.618399523809593,0.4451209501666148,-9.629
ZINCpM00000O9eYV,C[C@H](C[C@H](C)C(F)F)NC(=O)c1[nH]c2c(Br)cccc2c1CCCO,C[C@H](C[C@H](C)C(F)F)NC(=O)c1[nH]c2c(Br)cccc2c1CCCO,-33.306539184380874,0.4870889526672883,-27.51670476190468,0.39159579315384285,-7.398
ZINCjK000004jqaP,Cc1cc(OC(=O)CCc2ccoc2)cc(C)c1Cl,Cc1cc(OC(=O)CCc2ccoc2)cc(C)c1Cl,-33.30613551447621,0.7467684398801502,-26.09290500000002,0.5005329956325029,-8.319
ZINCiG000004OMXH,Cc1cc(C)c2c(C)c(C(=O)OC(C)C)[nH]c2c1,Cc1cc(C)c2c(C)c(C(=O)OC(C)C)[nH]c2c1,-33.30496990971437,0.7303737148039047,-27.944507619047705,0.5861601308210375,-7.958
ZINCqB00000CzTGP,CCOC(=O)C[C@H](C)CNC(=O)c1[nH]c2c(Br)cccc2c1CCCO,CCOC(=O)C[C@H](C)CNC(=O)c1[nH]c2c(Br)cccc2c1CCCO,-33.3045256213333,0.5051767541908729,-24.40546071428567,0.37559780031535395,-8.009
ZINCmU00000saz5Z,Cc1c(C(=O)OCCCC2CCC2)[nH]c2cc(Cl)cc(Cl)c12,Cc1c(C(=O)OCCCC2CCC2)[nH]c2cc(Cl)cc(Cl)c12,-33.304314321904755,0.5024970040372853,-28.560673809523813,0.27643591077309865,-8.103
ZINClD00000g47DK,CCc1c(C(=O)OCc2ncoc2C)[nH]c2ccccc12,CCc1c(C(=O)OCc2ncoc2C)[nH]c2ccccc12,-33.30422509466662,0.41893633093214605,-25.28003238095233,0.3772364588782085,-8.471
ZINCsI00000s5UtC,CC(=O)N[C@H](Cc1c[nH]c2ccccc12)C(=O)O[C@H]1CCC[C@H](C(F)(F)F)C1,CC(=O)N[C@H](Cc1c[nH]c2ccccc12)C(=O)O[C@H]1CCC[C@H](C(F)(F)F)C1,-33.30393908857145,0.5660051747383997,-25.667693809523833,0.5205367832319386,-9.219
ZINCtC00000uyVv8,O=C(COC(=O)c1[nH]c2c(Br)cccc2c1CCCO)NC(=O)C1CCCCC1,O=C(COC(=O)c1[nH]c2c(Br)cccc2c1CCCO)NC(=O)C1CCCCC1,-33.30378427333336,0.43445523351807047,-29.584820476190508,0.4550068115654564,-8.225
ZINCsU000003mjOU,C[C@H](CC(=O)Oc1cccc(-c2cccnc2)c1F)c1c[nH]c2ccccc12,C[C@H](CC(=O)Oc1cccc(-c2cccnc2)c1F)c1c[nH]c2ccccc12,-33.30340994514292,0.4788202656470645,-25.76975928571435,0.22031310246683955,-9.95
ZINCoy00000noTFz,O=C(c1[nH]c2c(Br)cccc2c1CCCO)N1CCC[C@@H](O)CC1,O=C(c1[nH]c2c(Br)cccc2c1CCCO)N1CCC[C@@H](O)CC1,-33.30327207828573,0.3463598160302409,-26.378475476190495,0.28234665565100237,-7.823
ZINCmQ00000vfxIt,CC1(COC(=O)CCc2c[nH]c3cc(Cl)ccc23)CC=CC1,CC1(COC(=O)CCc2c[nH]c3cc(Cl)ccc23)CC=CC1,-33.30297057295242,0.4293603580439463,-27.446063571428617,0.3631672373968435,-8.723
ZINCsy000005WhCm,CCOC(=O)CCc1c(C(=O)OCC)[nH]c2c(N[C@H]3[C@@H]4COC[C@@H]43)cccc12,CCOC(=O)CCc1c(C(=O)OCC)[nH]c2c(N[C@H]3[C@@H]4COC[C@@H]43)cccc12,-33.3018698659048,0.3631761609832572,-26.73429238095241,0.3582386205537868,-7.214
ZINCpS000009kVmG,O=C(COc1ccc([N+](=O)[O-])cc1Cl)CC12CC3CC(CC(C3)C1)C2,O=C(COc1ccc([N+](=O)[O-])cc1Cl)CC12CC3CC(CC(C3)C1)C2,-33.30176313676194,0.6101088832958695,-29.49754119047622,0.6196632723903959,-7.883
ZINCmF000002dH6T,Cc1ccc2c(CCC(=O)O[C@@H]3CCCOCC3)c[nH]c2c1,Cc1ccc2c(CCC(=O)O[C@@H]3CCCOCC3)c[nH]c2c1,-33.30156991714288,0.5665533113438939,-27.101126428571444,0.5103730671459015,-8.91
ZINCmU00000trTbY,CCCC[C@H](C#N)OC(=O)c1[nH]c2cc(Cl)cc(Cl)c2c1C,CCCC[C@H](C#N)OC(=O)c1[nH]c2cc(Cl)cc(Cl)c2c1C,-33.29982949047614,0.2796472728257219,-27.420942619047576,0.28292620057894413,-7.845
ZINCpK000002jcqd,COC(=O)c1ccccc1OC(=O)C[C@@H](C)c1c[nH]c2ccccc12,COC(=O)c1ccccc1OC(=O)C[C@@H](C)c1c[nH]c2ccccc12,-33.29978394590481,0.6835113951367874,-24.443324047619086,0.5746685188480462,-9.588
ZINCqU000002LNpB,Cc1ccc(OC(=O)C[C@@H](C)c2c[nH]c3ccccc23)c2ccccc12,Cc1ccc(OC(=O)C[C@@H](C)c2c[nH]c3ccccc23)c2ccccc12,-33.299719834285696,0.41360999855106445,-27.43234190476188,0.241972540598257,-10.696
ZINCmD00000bewev,CCc1c(C(=O)OCc2cnn(CC)c2)[nH]c2ccccc12,CCc1c(C(=O)OCc2cnn(CC)c2)[nH]c2ccccc12,-33.29908875523812,0.4099548870775797,-27.840970952380985,0.544139896144658,-8.412
ZINCnK000005OJma,Cc1cccc2c(CCC(=O)O[C@@H]3CCCC[C@H]3C#N)c[nH]c12,Cc1cccc2c(CCC(=O)O[C@@H]3CCCC[C@H]3C#N)c[nH]c12,-33.298498422285704,0.48444470196929157,-28.797724761904743,0.43877131941217784,-8.952
ZINCtG00000009Pt,CC(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)Oc1cc(C)c(C#N)c(C)c1C,CC(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)Oc1cc(C)c(C#N)c(C)c1C,-33.29822254133334,0.19425564466003106,-24.501099523809533,0.19844112870868885,-8.842
ZINCmI0000098CWM,C[C@@H](OC(=O)CCc1c[nH]c2cc(Cl)ccc12)[C@H]1CCCO1,C[C@@H](OC(=O)CCc1c[nH]c2cc(Cl)ccc12)[C@H]1CCCO1,-33.29793141009527,0.329499360859748,-26.882832380952426,0.2546878527628999,-8.366
ZINCpP000008HtnG,Cc1ccc2c(CCC(=O)Oc3cccc(OC4CC4)c3)c[nH]c2c1,Cc1ccc2c(CCC(=O)Oc3cccc(OC4CC4)c3)c[nH]c2c1,-33.29791571257141,0.5021095400890386,-25.067806428571412,0.6323559388500971,-8.942
ZINCqH00000nZQbi,CCc1nnc([C@@H](C)OC(=O)c2[nH]c3c(Br)cccc3c2CCCO)o1,CCc1nnc([C@@H](C)OC(=O)c2[nH]c3c(Br)cccc3c2CCCO)o1,-33.29759021028572,1.0124246590360133,-27.126732619047637,0.7754249006902492,-8.159
ZINCrU000003ue35,Cc1ccc2[nH]cc(CCC(=O)Oc3cccc(OC(F)(F)F)c3Br)c2c1,Cc1ccc2[nH]cc(CCC(=O)Oc3cccc(OC(F)(F)F)c3Br)c2c1,-33.29667440457139,0.26747670107545185,-28.549612380952347,0.23779924415313627,-9.443
ZINCjL00000vtYLW,C=C(Br)CN(C)C(=O)c1[nH]c2cc(Cl)ccc2c1C,C=C(Br)CN(C)C(=O)c1[nH]c2cc(Cl)ccc2c1C,-33.29631227333339,0.6141781962716475,-24.54298857142863,0.48549095863469816,-7.435
ZINCtV00000o4fdL,N#C[C@@H]1CCCC[C@H]1OC(=O)CCc1c(-c2ccccc2)[nH]c2c(Cl)cccc12,N#C[C@@H]1CCCC[C@H]1OC(=O)CCc1c(-c2ccccc2)[nH]c2c(Cl)cccc12,-33.29604369657145,0.500408057974371,-26.58412547619049,0.5188828874308977,-8.136
ZINCqM00000D2ijN,Cc1ccnc(C)c1COC(=O)c1[nH]c2c(Br)cccc2c1CCCO,Cc1ccnc(C)c1COC(=O)c1[nH]c2c(Br)cccc2c1CCCO,-33.29601576209529,0.3847661334730678,-26.355275476190524,0.45376133671577423,-8.506
ZINCsN000000FSeF,CC(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)O[C@@H]1CCCC[C@H]1C(C)(C)C,CC(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)O[C@@H]1CCCC[C@H]1C(C)(C)C,-33.295880278285765,0.7621197697013679,-28.824390000000044,0.2806329737169398,-9.029
ZINCtV000002s1V4,CC(C)Oc1ccc2c(c1)[C@@H](OC(=O)C[C@@H](C)c1c[nH]c3ccccc13)CCC2,CC(C)Oc1ccc2c(c1)[C@@H](OC(=O)C[C@@H](C)c1c[nH]c3ccccc13)CCC2,-33.2957781990476,0.41757097601811816,-26.08259904761902,0.31674676801666074,-10.009
ZINCqS000001EMCh,COc1c(OC(=O)CCc2c[nH]c3ccccc23)ccc2ccccc12,COc1c(OC(=O)CCc2c[nH]c3ccccc23)ccc2ccccc12,-33.29575536552382,0.4722138344602988,-27.178875952380952,0.4697484690407974,-9.724
ZINCpU00000MNILv,N#Cc1cc(F)c(OCC(=O)CC23CC4CC(CC(C4)C2)C3)c(Br)c1,N#Cc1cc(F)c(OCC(=O)CC23CC4CC(CC(C4)C2)C3)c(Br)c1,-33.295746781904754,0.3121793413493658,-27.769887857142834,0.4568174799447962,-7.666
ZINCqF000000jV0c,CC(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)O[C@@H]1C[C@@H](C)CC[C@H]1C,CC(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)O[C@@H]1C[C@@H](C)CC[C@H]1C,-33.29541404114282,0.2555730815702547,-23.969902619047584,0.3192379885362615,-8.821
ZINCoR000006d6vI,C=CC[C@@H]1CCCC[C@@H]1OC(=O)CCc1cn(C)c2ccccc12,C=CC[C@@H]1CCCC[C@@H]1OC(=O)CCc1cn(C)c2ccccc12,-33.295358021142796,0.34036558149313356,-27.16627190476185,0.33735068725712436,-8.873
ZINCsL0000008HJQ,COC(=O)c1ccc(N(C)C)c(OC(=O)C[C@H](C)c2c[nH]c3ccccc23)c1,COC(=O)c1ccc(N(C)C)c(OC(=O)C[C@H](C)c2c[nH]c3ccccc23)c1,-33.29431964971427,0.2211685934770033,-25.335334047619035,0.2986259787382396,-8.869
